Time ns, Temperature
1583584571885734226, 1766
1583584572885815832, 1771
1583584573885822827, 1786
1583584574885832470, 1777
1583584575885843282, 1750
1583584576885852318, 1776
1583584577885871806, 1778
1583584578885876446, 1779
1583584579885872024, 1759
1583584580885910020, 1781
1583584581885884440, 1781
1583584582885922018, 1783
1583584583885923456, 1790
1583584584885944834, 1777
1583584585881963440, 1786
1583584586885954528, 1759
1583584587885910714, 1775
1583584588885984236, 1786
1583584589885973750, 1759
1583584590886005917, 1761
1583584591885990048, 1790
1583584592886021329, 1776
1583584593886036265, 1749
1583584594886009875, 1782
1583584595886011546, 1774
1583584596886061276, 1778
1583584597886032453, 1773
1583584598886048519, 1749
1583584599886057366, 1756
1583584600886107010, 1750
1583584601886086729, 1774
1583584602886233362, 1763
1583584603886101074, 1777
1583584604886145564, 1765
1583584605886144154, 1758
1583584606886160329, 1779
1583584607886152805, 1774
1583584608887146975, 1770
1583584609887194174, 1775
1583584610887198465, 1763
1583584611887216157, 1764
1583584612887247470, 1772
1583584613887206830, 1749
1583584614887255019, 1751
1583584615887228382, 1755
1583584616887268251, 1753
1583584617882270534, 1771
1583584618887280127, 1775
1583584619887292800, 1775
1583584620887296299, 1762
1583584621887283008, 1766
1583584622887313965, 1771
1583584623887327665, 1770
1583584624887338056, 1755
1583584625887340497, 1742
1583584626887345923, 1759
1583584627887373175, 1766
1583584628887378889, 1780
1583584629887378934, 1754
1583584630887384094, 1749
1583584631887368997, 1767
1583584632887415023, 1776
1583584633887431990, 1769
1583584634887426058, 1764
1583584635887425393, 1775
1583584636887456816, 1772
1583584637887428241, 1776
1583584638887469059, 1750
1583584639887477843, 1776
1583584640887492982, 1757
1583584641887390567, 1782
1583584642887432187, 1778
1583584643887529659, 1755
1583584644887517757, 1757
1583584645887440499, 1751
1583584646887464484, 1744
1583584647887556682, 1745
1583584648887553468, 1775
1583584649882562782, 1771
1583584650887579069, 1757
1583584651887560135, 1763
1583584652887605104, 1764
1583584653887602584, 1755
1583584654887606711, 1754
1583584655887618571, 1779
1583584656887634999, 1754
1583584657887637064, 1777
1583584658887645301, 1762
1583584659887658085, 1776
1583584660887662848, 1779
1583584661887670379, 1770
1583584662887681959, 1766
1583584663887690531, 1776
1583584664887696691, 1777
1583584665887703028, 1747
1583584666887668627, 1753
1583584667888713354, 1773
1583584668888726593, 1769
1583584669888782723, 1744
1583584670888742850, 1750
1583584671888774944, 1757
1583584672888727848, 1762
1583584673888767879, 1755
1583584674888776849, 1744
1583584675888756123, 1770
1583584676888860765, 1771
1583584677888758512, 1744
1583584678888770940, 1756
1583584679888715832, 1774
1583584680888892987, 1761
1583584681888713458, 1770
1583584682888733286, 1771
1583584683888775141, 1753
1583584684888861106, 1754
1583584685888841968, 1761
1583584686888847597, 1765
1583584687888853976, 1751
1583584688888871158, 1759
1583584689888900239, 1778
1583584690888889062, 1757
1583584691888912317, 1759
1583584692888900613, 1760
1583584693888901831, 1747
1583584694888884671, 1755
1583584695888912957, 1781
1583584696888923688, 1772
1583584697888927535, 1775
